GENDER_LABEL,EDUC_LEVEL,AGE_GROUP,MARSTAT_LABEL,MH1_LABEL,count,percentage
Male,College or higher,20s,Now married,unknown/invalid,192,0.9582751048113396
Male,College or higher,20s,Separated,Alcohol or substance use disorders,19,0.2121956667411213
Male,College or higher,20s,Separated,Anxiety disorders,45,0.2025567158804465
Male,College or higher,20s,Separated,Attention deficit/hyperactivity disorder (ADHD),7,0.1899592944369063
Male,College or higher,20s,Separated,Bipolar disorders,66,0.2134333667496685
Male,College or higher,20s,Separated,Delirium/dementia disorders,1,0.2070393374741201
Male,College or higher,20s,Separated,Depressive disorders,131,0.2470625954774343
Male,College or higher,20s,Separated,Other disorders/conditions,15,0.1462986442992294
Male,College or higher,20s,Separated,Personality disorders,3,0.1462701121404193
Male,College or higher,20s,Separated,Pervasive developmental disorders,1,0.1785714285714285
Male,College or higher,20s,Separated,Schizophrenia or other psychotic disorders,54,0.1368751901044307
Male,College or higher,20s,Separated,Trauma- and stressor-related disorders,48,0.2438652644413961
Male,College or higher,20s,Separated,unknown/invalid,47,0.2345777600319425
Male,College or higher,20s,unknown/invalid,Alcohol or substance use disorders,85,0.9492964038418584
Male,College or higher,20s,unknown/invalid,Anxiety disorders,1309,5.892149801944544
Male,College or higher,20s,unknown/invalid,Attention deficit/hyperactivity disorder (ADHD),336,9.118046132971507
Male,College or higher,20s,unknown/invalid,Bipolar disorders,942,3.0462762345179963
Male,College or higher,20s,unknown/invalid,Conduct disorders,20,9.569377990430622
Male,College or higher,20s,unknown/invalid,Delirium/dementia disorders,1,0.2070393374741201
Male,College or higher,20s,unknown/invalid,Depressive disorders,2102,3.9643173717066182
Male,College or higher,20s,unknown/invalid,Other disorders/conditions,373,3.637959621574174
Male,College or higher,20s,unknown/invalid,Personality disorders,100,4.875670404680644
Male,College or higher,20s,unknown/invalid,Pervasive developmental disorders,12,2.142857142857143
Male,College or higher,20s,unknown/invalid,Schizophrenia or other psychotic disorders,1179,2.988441650613404
Male,College or higher,20s,unknown/invalid,Trauma- and stressor-related disorders,690,3.5055631763450696
Male,College or higher,20s,unknown/invalid,unknown/invalid,749,3.7382711119984022
Male,College or higher,30s,"Divorced, widowed",Alcohol or substance use disorders,287,3.205271387089569
Male,College or higher,30s,"Divorced, widowed",Anxiety disorders,412,1.8545192653943103
Male,College or higher,30s,"Divorced, widowed",Attention deficit/hyperactivity disorder (ADHD),65,1.7639077340569878
Male,College or higher,30s,"Divorced, widowed",Bipolar disorders,691,2.234582673091227
Male,College or higher,30s,"Divorced, widowed",Conduct disorders,2,0.9569377990430622
Male,College or higher,30s,"Divorced, widowed",Delirium/dementia disorders,6,1.2422360248447204
Male,College or higher,30s,"Divorced, widowed",Depressive disorders,1052,1.9840446598645871
Male,College or higher,30s,"Divorced, widowed",Other disorders/conditions,187,1.8238564322637276
Male,College or higher,30s,"Divorced, widowed",Personality disorders,35,1.706484641638225
Male,College or higher,30s,"Divorced, widowed",Pervasive developmental disorders,5,0.8928571428571428
Male,College or higher,30s,"Divorced, widowed",Schizophrenia or other psychotic disorders,489,1.2394808881679005
Male,College or higher,30s,"Divorced, widowed",Trauma- and stressor-related disorders,473,2.4030889600162575
Male,College or higher,30s,"Divorced, widowed",unknown/invalid,349,1.741864643641445
Male,College or higher,30s,Never married,Alcohol or substance use disorders,1632,18.22649095376368
Male,College or higher,30s,Never married,Anxiety disorders,3184,14.332012963629817
Male,College or higher,30s,Never married,Attention deficit/hyperactivity disorder (ADHD),615,16.689280868385346
Male,College or higher,30s,Never married,Bipolar disorders,4837,15.642078711638586
Male,College or higher,30s,Never married,Conduct disorders,26,12.440191387559809
Male,College or higher,30s,Never married,Delirium/dementia disorders,14,2.898550724637681
Male,College or higher,30s,Never married,Depressive disorders,6864,12.945325613413049
Male,College or higher,30s,Never married,Oppositional defiant disorders,14,34.146341463414636
Male,College or higher,30s,Never married,Other disorders/conditions,1471,14.347020384277773
Male,College or higher,30s,Never married,Personality disorders,262,12.774256460263286
Male,College or higher,30s,Never married,Pervasive developmental disorders,157,28.035714285714285
Male,College or higher,30s,Never married,Schizophrenia or other psychotic disorders,7014,17.778566359119942
Male,College or higher,30s,Never married,Trauma- and stressor-related disorders,2365,12.015444800081289
Male,College or higher,30s,Never married,unknown/invalid,2671,13.331004192453582
Male,College or higher,30s,Now married,Alcohol or substance use disorders,374,4.176904176904177
Male,College or higher,30s,Now married,Anxiety disorders,969,4.361721281958948
Male,College or higher,30s,Now married,Attention deficit/hyperactivity disorder (ADHD),200,5.4274084124830395
Male,College or higher,30s,Now married,Bipolar disorders,930,3.0074701678362383
Male,College or higher,30s,Now married,Conduct disorders,9,4.30622009569378
Male,College or higher,30s,Now married,Depressive disorders,1924,3.6286139976991114
Male,College or higher,30s,Now married,Other disorders/conditions,303,2.955232614844436
Male,College or higher,30s,Now married,Personality disorders,57,2.779132130667967
Male,College or higher,30s,Now married,Pervasive developmental disorders,7,1.25
Male,College or higher,30s,Now married,Schizophrenia or other psychotic disorders,457,1.1583696644023118
Male,College or higher,30s,Now married,Trauma- and stressor-related disorders,928,4.714728445866992
Male,College or higher,30s,Now married,unknown/invalid,624,3.114394090636854
Male,College or higher,30s,Separated,Alcohol or substance use disorders,105,1.1726602635693546
Male,College or higher,30s,Separated,Anxiety disorders,171,0.7697155203456968
Male,College or higher,30s,Separated,Attention deficit/hyperactivity disorder (ADHD),23,0.6241519674355495
Male,College or higher,30s,Separated,Bipolar disorders,308,0.9960223781651196
Male,College or higher,30s,Separated,Conduct disorders,3,1.4354066985645932
Male,College or higher,30s,Separated,Depressive disorders,501,0.9448729796503404
Male,College or higher,30s,Separated,Other disorders/conditions,78,0.7607529503559933
Male,College or higher,30s,Separated,Personality disorders,15,0.7313505607020965
Male,College or higher,30s,Separated,Pervasive developmental disorders,2,0.3571428571428571
Male,College or higher,30s,Separated,Schizophrenia or other psychotic disorders,214,0.5424313089323735
Male,College or higher,30s,Separated,Trauma- and stressor-related disorders,255,1.295534217344917
Male,College or higher,30s,Separated,unknown/invalid,143,0.7137153124376123
Male,College or higher,30s,unknown/invalid,Alcohol or substance use disorders,166,1.8539200357382175
Male,College or higher,30s,unknown/invalid,Anxiety disorders,1954,8.795462729564278
Male,College or higher,30s,unknown/invalid,Attention deficit/hyperactivity disorder (ADHD),430,11.668928086838534
Male,College or higher,30s,unknown/invalid,Bipolar disorders,1446,4.676131035151829
Male,College or higher,30s,unknown/invalid,Conduct disorders,15,7.177033492822966
Male,College or higher,30s,unknown/invalid,Delirium/dementia disorders,8,1.6563146997929608
Male,College or higher,30s,unknown/invalid,Depressive disorders,2557,4.8224355468381646
Male,College or higher,30s,unknown/invalid,Oppositional defiant disorders,1,2.4390243902439024
Male,College or higher,30s,unknown/invalid,Other disorders/conditions,524,5.11069930751975
Male,College or higher,30s,unknown/invalid,Personality disorders,184,8.971233544612383
Male,College or higher,30s,unknown/invalid,Pervasive developmental disorders,8,1.4285714285714286
Male,College or higher,30s,unknown/invalid,Schizophrenia or other psychotic disorders,1894,4.800770556625773
Male,College or higher,30s,unknown/invalid,Trauma- and stressor-related disorders,1223,6.213483716913072
Male,College or higher,30s,unknown/invalid,unknown/invalid,1077,5.375324416051108
Male,College or higher,40s,"Divorced, widowed",Alcohol or substance use disorders,437,4.88050033504579
Male,College or higher,40s,"Divorced, widowed",Anxiety disorders,710,3.1958948505581564
Male,College or higher,40s,"Divorced, widowed",Attention deficit/hyperactivity disorder (ADHD),83,2.2523744911804613
Male,College or higher,40s,"Divorced, widowed",Bipolar disorders,1314,4.249264301652492
Male,College or higher,40s,"Divorced, widowed",Conduct disorders,5,2.3923444976076556
Male,College or higher,40s,"Divorced, widowed",Delirium/dementia disorders,6,1.2422360248447204
Male,College or higher,40s,"Divorced, widowed",Depressive disorders,1971,3.717254776229183
Male,College or higher,40s,"Divorced, widowed",Other disorders/conditions,311,3.0332585584706915
Male,College or higher,40s,"Divorced, widowed",Personality disorders,67,3.266699171136031
Male,College or higher,40s,"Divorced, widowed",Pervasive developmental disorders,3,0.5357142857142857
Male,College or higher,40s,"Divorced, widowed",Schizophrenia or other psychotic disorders,948,2.402920004055561
Male,College or higher,40s,"Divorced, widowed",Trauma- and stressor-related disorders,790,4.013615810597978
Male,College or higher,40s,"Divorced, widowed",unknown/invalid,587,2.929726492313835
Male,College or higher,40s,Never married,Alcohol or substance use disorders,980,10.944829126647308
Male,College or higher,40s,Never married,Anxiety disorders,1603,7.215520345696795
Male,College or higher,40s,Never married,Attention deficit/hyperactivity disorder (ADHD),216,5.8616010854816825
Male,College or higher,40s,Never married,Bipolar disorders,2869,9.277883775830288
Male,College or higher,40s,Never married,Conduct disorders,18,8.61244019138756
Male,College or higher,40s,Never married,Delirium/dementia disorders,16,3.3126293995859215
Male,College or higher,40s,Never married,Depressive disorders,4143,7.81359032872527
Male,College or higher,40s,Never married,Oppositional defiant disorders,4,9.75609756097561
Male,College or higher,40s,Never married,Other disorders/conditions,810,7.900126792158392
Male,College or higher,40s,Never married,Personality disorders,152,7.411019015114579
Male,College or higher,40s,Never married,Pervasive developmental disorders,32,5.714285714285714
Male,College or higher,40s,Never married,Schizophrenia or other psychotic disorders,4989,12.645746730203792
Male,College or higher,40s,Never married,Trauma- and stressor-related disorders,1518,7.712238987959152
Male,College or higher,40s,Never married,unknown/invalid,1462,7.29686564184468
Male,College or higher,40s,Now married,Alcohol or substance use disorders,348,3.886531159258432
Male,College or higher,40s,Now married,Anxiety disorders,916,4.123154483255311
Male,College or higher,40s,Now married,Attention deficit/hyperactivity disorder (ADHD),146,3.962008141112619
Male,College or higher,40s,Now married,Bipolar disorders,1089,3.521650551369531
Male,College or higher,40s,Now married,Conduct disorders,13,6.220095693779904
Male,College or higher,40s,Now married,Delirium/dementia disorders,5,1.0351966873706004
Male,College or higher,40s,Now married,Depressive disorders,1798,3.390981272278068
Male,College or higher,40s,Now married,Oppositional defiant disorders,3,7.317073170731707
Male,College or higher,40s,Now married,Other disorders/conditions,318,3.1015312591436652
Male,College or higher,40s,Now married,Personality disorders,59,2.8766455387615797
Male,College or higher,40s,Now married,Pervasive developmental disorders,3,0.5357142857142857
Male,College or higher,40s,Now married,Schizophrenia or other psychotic disorders,512,1.297779580249417
Male,College or higher,40s,Now married,Trauma- and stressor-related disorders,951,4.83158055174516
Male,College or higher,40s,Now married,unknown/invalid,634,3.164304252345777
Male,College or higher,40s,Separated,Alcohol or substance use disorders,114,1.2731740004467278
Male,College or higher,40s,Separated,Anxiety disorders,172,0.7742167806985956
Male,College or higher,40s,Separated,Attention deficit/hyperactivity disorder (ADHD),25,0.6784260515603799
Male,College or higher,40s,Separated,Bipolar disorders,376,1.2159234226950817
Male,College or higher,40s,Separated,Conduct disorders,2,0.9569377990430622
Male,College or higher,40s,Separated,Delirium/dementia disorders,3,0.6211180124223602
